GraduatedYr,FacName,FacName.1,gender,AgeGrad,Nationality,EntryChannel,MUET,Program,CGPA,YearEntry,YearGrad,Status,JobGroup,jobassurance,JobStatusCategory,JobIncome,JobNumber
2021,FP,Fac2,Male,23,Malaysian,Asasi UPM,Band 4,BACELOR SAINS PERTANIAN,3.65,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Female,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS PERTANIAN,3.64,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 4,BACELOR SAINS PERTANIAN,3.4,2017,2021,Bekerja separa masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FP,Fac2,Male,25,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS PERTANIAN,3.56,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS PERTANIAN,3.39,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Female,28,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 3,BACELOR SAINS PERTANIAN,3.68,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Government employees,Temporary,"RM1,001- RM1,500",Pertama
2021,FP,Fac2,Male,24,Malaysian,STPM Aliran Sains,Band 5,BACELOR SAINS PERTANIAN,3.91,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Pertama
2021,FP,Fac2,Female,23,Malaysian,Matrikulasi KPM,Band 5,BACELOR SAINS PERTANIAN,3.79,2017,2021,Bekerja sepenuh masa,Pekerjaan Asas,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2021,FP,Fac2,Female,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS PERTANIAN,3.7,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS PERTANIAN,3.4,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,001- RM1,500",Pertama
2021,FP,Fac2,Female,23,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS PERTANIAN,3.77,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR SAINS PERTANIAN,3.87,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR SAINS PERTANIAN,3.42,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,24,Malaysian,Diploma,Band 4,BACELOR SAINS PERTANIAN,3.76,2018,2021,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Contract,"RM1,001- RM1,500",Ke- 2
2021,FP,Fac2,Female,28,Malaysian,Diploma,Band 4,BACELOR SAINS PERTANIAN,3.77,2018,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FP,Fac2,Male,24,Malaysian,Diploma,Band 4,BACELOR SAINS PERTANIAN,3.99,2018,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR MUZIK,3.59,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Temporary,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.49,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR MUZIK,3.87,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.9,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR MUZIK,3.1,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 3,BACELOR MUZIK,3.44,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.82,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.74,2017,2021,Bekerja separa masa,Profesional,Self-employed/Freelance,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR MUZIK,3.26,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR MUZIK,3.17,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 5,BACELOR MUZIK,3.68,2017,2021,Bekerja separa masa,Profesional,Self-employed/Freelance,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.69,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 5,BACELOR MUZIK,3.86,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,000 dan ke bawah",Pertama
2021,FEM,Fac3,Male,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR MUZIK,3.37,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR MUZIK,3.18,2017,2021,Bekerja separa masa,Profesional,Employer,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR MUZIK,3.42,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 5,BACELOR MUZIK,3.78,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR MUZIK (PERSEMBAHAN MUZIK),2.54,2015,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR MUZIK (PERSEMBAHAN MUZIK),2.85,2016,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 1,BACELOR PENGAJIAN PENGGUNA,2.28,2015,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Temporary,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Male,27,Malaysian,Diploma,Band 2,BACELOR PENGAJIAN PENGGUNA,2.93,2015,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.06,2016,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Government employees,Contract,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,Asasi UPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.11,2016,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR PENGAJIAN PENGGUNA,3.8,2016,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,25,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.46,2016,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR PENGAJIAN PENGGUNA,3.8,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.46,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,24,Malaysian,Matrikulasi KPM,Band 4,BACELOR PENGAJIAN PENGGUNA,3.67,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Ke- 2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,2.83,2017,2021,Bekerja separa masa,Pekerjaan Asas,Self-employed/Freelance,Not applicable,"RM2,001- RM2,500",-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR PENGAJIAN PENGGUNA,3.76,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Male,23,Malaysian,Tamhidi USIM,Band 4,BACELOR PENGAJIAN PENGGUNA,3.06,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.07,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.6,2017,2021,Bekerja separa masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,23,Malaysian,Tamhidi USIM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.39,2017,2021,Bekerja sepenuh masa,Pekerjaan Asas,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,23,Malaysian,Tamhidi USIM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.6,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.39,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR PENGAJIAN PENGGUNA,2.86,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.32,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 4,BACELOR PENGAJIAN PENGGUNA,3.85,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,23,Malaysian,Tamhidi USIM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.79,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,23,Malaysian,Tamhidi USIM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.14,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Temporary,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.29,2017,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Permanent,"RM1,001- RM1,500",Ke- 2
2021,FEM,Fac3,Male,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.22,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Male,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR PENGAJIAN PENGGUNA,2.8,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.27,2017,2021,Bekerja separa masa,Profesional,Government employees,Permanent,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.77,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.77,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.23,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.28,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 4,BACELOR PENGAJIAN PENGGUNA,3.62,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.18,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.12,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.81,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.51,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Sokongan Perkeranian,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR PENGAJIAN PENGGUNA,3.45,2017,2021,Bekerja separa masa,Profesional,Private workers (including NGOs),Temporary,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.37,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sains,Band 3,BACELOR PENGAJIAN PENGGUNA,3.82,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Temporary,"RM1,501- RM2,000",Ke- 2
2021,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.27,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,23,Malaysian,Tamhidi USIM,Band 2,BACELOR PENGAJIAN PENGGUNA,3.08,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Temporary,"RM1,000 dan ke bawah",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 4,BACELOR PENGAJIAN PENGGUNA,3.84,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Ke- 2
2021,FEM,Fac3,Male,23,Malaysian,Matrikulasi KPM,Band 4,BACELOR PENGAJIAN PENGGUNA,3.64,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,23,Malaysian,Tamhidi USIM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.36,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.46,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.42,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,Lain-lain,Band 2,BACELOR PENGAJIAN PENGGUNA,2.91,2017,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Work with family (no wages/salary),Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,Lain-lain,Band 3,BACELOR PENGAJIAN PENGGUNA,2.91,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,24,Malaysian,Lain-lain,Band 3,BACELOR PENGAJIAN PENGGUNA,3.07,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,Self-employed/Freelance,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Female,25,Malaysian,Lain-lain,Band 3,BACELOR PENGAJIAN PENGGUNA,3.33,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Male,24,Malaysian,Lain-lain,Band 2,BACELOR PENGAJIAN PENGGUNA,2.83,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,27,Malaysian,Lain-lain,Band 3,BACELOR PENGAJIAN PENGGUNA,3.06,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.11,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Ke- 2
2021,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.32,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.06,2017,2021,Bekerja separa masa,Pengurus,Private workers (including NGOs),Temporary,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,30,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.25,2009,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,Self-employed/Freelance,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Female,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.74,2015,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,Self-employed/Freelance,Not applicable,"RM1,001- RM1,500",-2
2021,FEM,Fac3,Male,28,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),2.75,2013,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,26,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.5,2014,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,25,Non-Malaysian,Lain-lain,Band 2,BACELOR SAINS PEMBANGUNAN MANUSIA,2.87,2016,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,25,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.16,2016,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,26,Malaysian,Diploma,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.04,2016,2021,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Permanent,"RM3,001- RM4,000",Pertama
2021,FEM,Fac3,Male,24,Malaysian,Asasi UPM,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.31,2016,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,24,Malaysian,Asasi UPM,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.11,2016,2021,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,Self-employed/Freelance,Not applicable,"RM1,501- RM2,000",-2
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.63,2016,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Ke- 2
2021,FEM,Fac3,Female,24,Malaysian,Tamhidi USIM,Band 2,BACELOR SAINS PEMBANGUNAN MANUSIA,3.38,2016,2021,Bekerja sepenuh masa,Profesional,Government employees,Contract,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,25,Malaysian,Diploma,Band 2,BACELOR SAINS PEMBANGUNAN MANUSIA,3.21,2017,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Self-employed/Freelance,Not applicable,"RM1,000 dan ke bawah",-2
2021,FEM,Fac3,Female,26,Malaysian,Diploma,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.68,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",Pertama
2021,FEM,Fac3,Female,25,Malaysian,Diploma,Band 2,BACELOR SAINS PEMBANGUNAN MANUSIA,3.55,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2021,FEM,Fac3,Male,25,Malaysian,Diploma,Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.55,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Female,23,Malaysian,Asasi UPM,Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.91,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2021,FEM,Fac3,Male,23,Malaysian,Asasi UPM,Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.76,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Male,23,Malaysian,Asasi UPM,Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.64,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,23,Malaysian,Asasi UPM,Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.93,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Temporary,"RM1,001- RM1,500",11
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 4,BACELOR SAINS PEMBANGUNAN MANUSIA,3.63,2017,2021,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,501- RM3,000",Pertama
2021,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR SAINS PEMBANGUNAN MANUSIA,3.91,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
2021,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR SAINS PEMBANGUNAN MANUSIA,3.32,2017,2021,Belum/Tidak bekerja,-2,-2.0,Not applicable,Tidak Berkaitan,-2
